ROW ID,TYPE,TYPE SORT RANK,WEIGHT CLASS,WEIGHT CLASS SORT RANK,CATEGORY,CAT SORT RANK,SUB CATEGORY,SUB CAT SORT RANK,PRODUCT PAGE ID,PRODUCT PAGE NAME,SUB DESCRIPTION,PART,FRAME,PART LEVEL DESCRIPTION,WIDTH,CAPACITY,TEETH / TINE QTY,EST WEIGHT (LBS.),CUTTING EDGE,Make 1,Make 2,Make 3,Make 4,Make 5,Make 6,Make 7,Make 8,Make 9,Make 10,Make 11,Make 12,Make 13,Make 14,Make 15,Make 16,Make 17,Make 18,Make 19,Make 20,Make 21,Make 22,Make 23,Make 24,Make 25,Make 26,Make 27,Make 28,Make 29,Make 30,Make 31
195,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-QC33/35,,Powertilt QC33/35,,,,725,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
196,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-HH150,,Powertilt Mech Half Hitch,,,,1000,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
197,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-ML150,,Powertilt HYD Ml HYD.Coupler,,,,1200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
198,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-QC38,,Powertilt QC38,,,,925,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
199,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-240-HH200,,Powertilt Mech Half Hitch,,,,1200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
200,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-240-ML200,,Powertilt HYD Ml HYD.Coupler,,,,1600,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
201,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-240-QC40,,Powertilt QC40,,,,975,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
202,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-300-HH230,,Powertilt Mech Half Hitch,,,,1500,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
203,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-300-ML230,,Powertilt HYD Ml HYD.Coupler,,,,1900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
204,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-465-HH330,,Powertilt Mech Half Hitch,,,,2100,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
205,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-465-ML330,,Powertilt HYD Ml HYD.Coupler,,,,2425,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
206,Excavator,5,"80,000 - 120,000 Lbs",14,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-465-HH450,,Powertilt Mech Half Hitch,,,,2525,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
207,Excavator,5,"80,000 - 120,000 Lbs",14,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-465-ML450,,Powertilt HYD Ml HYD.Coupler,,,,2830,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
217,Excavator,5,"24,000 - 33,000 Lbs",9,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,120-1852,,"Weld On Mech Thumb, Style: Y-Yoke","18"" x 52""",,3 FINGERS,750,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
218,Excavator,5,"24,000 - 33,000 Lbs",9,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,212-0000A,,"Weld On Mech Thumb, Style: Trac-N-Loc","18"" x 52""",,3 FINGERS,750,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
219,Excavator,5,"40,000 - 45,000 Lbs",11,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,200-2460,,"Weld On Mech Thumb, Style: Y-Yoke","24"" x 60""",,4 FINGERS,965,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
220,Excavator,5,"40,000 - 45,000 Lbs",11,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,212-0001A,,"Weld On Mech Thumb, Style: Trac-N-Loc","24"" x 60""",,4 FINGERS,965,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
221,Excavator,5,"45,000 - 60,000 Lbs",12,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,201-0190A,,"Weld On Mech Thumb, Style: Trac-N-Loc","38"" x 62""",,5 FINGERS,1800,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
222,Excavator,5,"45,000 - 60,000 Lbs",12,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,201-0223A,,"Weld On Mech Thumb, Style: Trac-N-Loc","30"" x 62""",,4 FINGERS,1800,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
223,Excavator,5,"45,000 - 60,000 Lbs",12,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,230-3062,,"Weld On Mech Thumb, Style: Y-Yoke","30"" x 62""",,4 FINGERS,1250,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
224,Excavator,5,"65,000 - 80,000 Lbs",13,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,330-3068,,"Weld On Mech Thumb, Style: Y-Yoke","30"" x 68""",,4 FINGERS,1350,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
225,Excavator,5,"80,000 - 120,000 Lbs",14,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,201-0210A,,"Weld On Mech Thumb, Style: Trac-N-Loc","30"" x 70""",,4 FINGERS,1900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
226,Excavator,5,"80,000 - 120,000 Lbs",14,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,212-0018A,,"Weld On Mech Thumb, Style: Trac-N-Loc","30"" x 70""",,3 FINGERS,1900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
227,Excavator,5,"80,000 - 120,000 Lbs",14,Thumbs,3,Weld On Fixed,3-A1,7,Weld On Fixed Thumbs,Weld On Fixed Thumbs,450-3070,,"Weld On Mech Thumb, Style: Y-Yoke","30"" x 70""",,4 FINGERS,1650,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
234,Excavator,5,"24,000 - 33,000 Lbs",9,Thumbs,3,Weld On Hydraulic,3-A2,8,Weld On Hydraulic Thumbs,Weld On Hydraulic Thumbs,120WOHT,,Weld-On HYDraulic Thumb,"18"" x 48""",,2 FINGERS,700,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
235,Excavator,5,"33,000 - 40,000 Lbs",10,Thumbs,3,Weld On Hydraulic,3-A2,8,Weld On Hydraulic Thumbs,Weld On Hydraulic Thumbs,150WOHT,,Weld-On HYDraulic Thumb,"18"" x 52""",,2 FINGERS,795,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
236,Excavator,5,"40,000 - 45,000 Lbs",11,Thumbs,3,Weld On Hydraulic,3-A2,8,Weld On Hydraulic Thumbs,Weld On Hydraulic Thumbs,200WOHT,,Weld-On HYDraulic Thumb,"18"" x 60""",,2 FINGERS,950,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
237,Excavator,5,"45,000 - 60,000 Lbs",12,Thumbs,3,Weld On Hydraulic,3-A2,8,Weld On Hydraulic Thumbs,Weld On Hydraulic Thumbs,230WOHT,,Weld-On HYDraulic Thumb,"18"" x 62""",,2 FINGERS,1250,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
238,Excavator,5,"65,000 - 80,000 Lbs",13,Thumbs,3,Weld On Hydraulic,3-A2,8,Weld On Hydraulic Thumbs,Weld On Hydraulic Thumbs,330WOHT,,Weld-On HYDraulic Thumb,"18"" x 68""",,2 FINGERS,1350,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
260,Excavator,5,"24,000 - 33,000 Lbs",9,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT120,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,835,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
261,Excavator,5,"33,000 - 40,000 Lbs",10,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT150,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,975,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
262,Excavator,5,"40,000 - 45,000 Lbs",11,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT200,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,1100,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
263,Excavator,5,"45,000 - 60,000 Lbs",12,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT230,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,1300,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
264,Excavator,5,"65,000 - 80,000 Lbs",13,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT330,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,1900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
265,Excavator,5,"80,000 - 120,000 Lbs",14,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT450,,No Link HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,2200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
287,Excavator,5,"20,000 - 24,000 Lbs",8,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,100RIP,,Ripper,"2.00""",,1,800,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
288,Excavator,5,"24,000 - 33,000 Lbs",9,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,200RIP,,Ripper,"2.00""",,1,1200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
289,Excavator,5,"33,000 - 40,000 Lbs",10,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,200RIP,,Ripper,"2.00""",,1,1200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
290,Excavator,5,"40,000 - 45,000 Lbs",11,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,200RIP,,Ripper,"2.00""",,1,1200,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
291,Excavator,5,"45,000 - 60,000 Lbs",12,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,330RIP,,Ripper,"2.50""",,1,1500,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
292,Excavator,5,"65,000 - 80,000 Lbs",13,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,330RIP,,Ripper,"2.50""",,1,1500,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
293,Excavator,5,"80,000 - 120,000 Lbs",14,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,500RIP,,Ripper,"2.50""",,1,1900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
294,Excavator,5,"120,000 - 140,000 Lbs",15,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,600RIP,,Ripper,"3.00""",,1,2900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
295,Excavator,5,"140,000 - 160,000 Lbs",16,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,600RIP,,Ripper,"3.00""",,1,2900,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
316,Excavator,5,"20,000 - 24,000 Lbs",8,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM100,,No Holes Univ. Top Mount,,,,245,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
317,Excavator,5,"24,000 - 33,000 Lbs",9,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM120,,No Holes Univ. Top Mount,,,,295,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
318,Excavator,5,"33,000 - 40,000 Lbs",10,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM150,,No Holes Univ. Top Mount,,,,320,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
319,Excavator,5,"40,000 - 45,000 Lbs",11,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM200,,No Holes Univ. Top Mount,,,,430,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
